run_id,label,n,ods,gap_var,first_half_ods
baseline_087,BASELINE,20,0.000000,0.000000,0.000000
baseline_088,BASELINE,20,0.000000,0.000000,0.000000
baseline_089,BASELINE,20,0.005263,0.094183,0.022222
baseline_090,BASELINE,20,0.000000,0.000000,0.000000
baseline_091,BASELINE,20,0.000000,0.000000,0.000000
baseline_092,BASELINE,20,0.000000,0.000000,0.000000
baseline_093,BASELINE,20,0.000000,0.000000,0.000000
baseline_094,BASELINE,20,0.000000,0.000000,0.000000
baseline_095,BASELINE,20,0.005263,0.049861,0.022222
baseline_096,BASELINE,20,0.000000,0.000000,0.000000
baseline_097,BASELINE,20,0.005263,0.094183,0.022222
baseline_098,BASELINE,20,0.000000,0.000000,0.000000
baseline_099,BASELINE,20,0.000000,0.000000,0.000000
attack_000,ATTACK,20,0.036842,0.614958,0.111111
attack_001,ATTACK,20,0.031579,1.196676,0.022222
attack_002,ATTACK,20,0.021053,0.232687,0.044444
attack_003,ATTACK,20,0.036842,1.268698,0.044444
attack_004,ATTACK,20,0.036842,1.268698,0.066667
attack_005,ATTACK,20,0.026316,0.249307,0.066667
attack_006,ATTACK,20,0.010526,0.132964,0.022222
attack_007,ATTACK,20,0.031579,0.653740,0.044444
attack_008,ATTACK,20,0.010526,0.132964,0.022222
attack_009,ATTACK,20,0.036842,1.268698,0.066667
attack_010,ATTACK,20,0.015789,0.193906,0.022222
attack_011,ATTACK,20,0.015789,0.299169,0.022222
attack_012,ATTACK,20,0.010526,0.132964,0.022222
attack_013,ATTACK,20,0.021053,0.337950,0.066667
attack_014,ATTACK,20,0.015789,0.193906,0.066667
attack_015,ATTACK,20,0.010526,0.132964,0.022222
attack_016,ATTACK,20,0.021053,0.232687,0.044444
attack_017,ATTACK,20,0.005263,0.049861,0.022222
attack_018,ATTACK,20,0.015789,0.299169,0.044444
attack_019,ATTACK,20,0.026316,0.670360,0.044444
attack_020,ATTACK,20,0.015789,0.193906,0.044444
attack_021,ATTACK,20,0.031579,0.664820,0.088889
attack_022,ATTACK,20,0.031579,0.354571,0.088889
attack_023,ATTACK,20,0.015789,0.166205,0.022222
attack_024,ATTACK,20,0.026316,0.354571,0.066667
attack_025,ATTACK,20,0.021053,0.232687,0.044444
attack_026,ATTACK,20,0.026316,0.354571,0.066667
attack_027,ATTACK,20,0.031579,0.559557,0.088889
attack_028,ATTACK,20,0.026316,0.249307,0.044444
attack_029,ATTACK,20,0.015789,0.193906,0.022222
attack_030,ATTACK,20,0.015789,0.299169,0.044444
attack_031,ATTACK,20,0.010526,0.132964,0.022222
attack_032,ATTACK,20,0.036842,0.443213,0.088889
attack_033,ATTACK,20,0.021053,0.232687,0.044444
attack_034,ATTACK,20,0.036842,1.285319,0.044444
attack_035,ATTACK,20,0.026316,0.354571,0.066667
attack_036,ATTACK,20,0.031579,0.354571,0.066667
attack_037,ATTACK,20,0.031579,0.454294,0.066667
attack_038,ATTACK,20,0.031579,0.243767,0.066667
attack_039,ATTACK,20,0.021053,0.232687,0.066667
attack_040,ATTACK,20,0.010526,0.094183,0.022222
attack_041,ATTACK,20,0.015789,0.193906,0.022222
attack_042,ATTACK,20,0.026316,0.232687,0.044444
attack_043,ATTACK,20,0.026316,0.232687,0.044444
attack_044,ATTACK,20,0.010526,0.132964,0.044444
attack_045,ATTACK,20,0.042105,1.772853,0.044444
attack_046,ATTACK,20,0.010526,0.132964,0.022222
attack_047,ATTACK,20,0.021053,0.443213,0.066667
attack_048,ATTACK,20,0.010526,0.132964,0.022222
attack_049,ATTACK,20,0.031579,0.349030,0.088889
attack_050,ATTACK,20,0.010526,0.132964,0.022222
attack_051,ATTACK,20,0.015789,0.193906,0.022222
attack_052,ATTACK,20,0.036842,0.548476,0.044444
attack_053,ATTACK,20,0.015789,0.166205,0.022222
attack_054,ATTACK,20,0.015789,0.193906,0.044444
attack_055,ATTACK,20,0.015789,0.299169,0.066667
attack_056,ATTACK,20,0.010526,0.132964,0.022222
attack_057,ATTACK,20,0.015789,0.321330,0.022222
attack_058,ATTACK,20,0.015789,0.509695,0.066667
attack_059,ATTACK,20,0.021053,0.337950,0.066667
attack_060,ATTACK,20,0.021053,0.243767,0.066667
attack_061,ATTACK,20,0.015789,0.216066,0.044444
attack_062,ATTACK,20,0.031579,0.349030,0.066667
attack_063,ATTACK,20,0.031579,0.349030,0.066667
attack_064,ATTACK,20,0.047368,1.944598,0.111111
attack_065,ATTACK,20,0.005263,0.049861,0.022222
attack_066,ATTACK,20,0.036842,0.742382,0.088889
attack_067,ATTACK,20,0.031579,0.653740,0.044444
attack_068,ATTACK,20,0.021053,0.232687,0.066667
attack_069,ATTACK,20,0.026316,0.249307,0.044444
attack_070,ATTACK,20,0.036842,0.548476,0.088889
attack_071,ATTACK,20,0.010526,0.132964,0.022222
attack_072,ATTACK,20,0.015789,0.321330,0.066667
attack_073,ATTACK,20,0.010526,0.132964,0.022222
attack_074,ATTACK,20,0.015789,0.216066,0.044444
attack_075,ATTACK,20,0.015789,0.193906,0.044444
attack_076,ATTACK,20,0.010526,0.132964,0.022222
attack_077,ATTACK,20,0.010526,0.132964,0.022222
attack_078,ATTACK,20,0.031579,0.349030,0.066667
attack_079,ATTACK,20,0.026316,0.664820,0.000000
attack_080,ATTACK,20,0.015789,0.193906,0.044444
attack_081,ATTACK,20,0.015789,0.193906,0.044444
attack_082,ATTACK,20,0.005263,0.049861,0.022222
attack_083,ATTACK,20,0.026316,0.565097,0.066667
attack_084,ATTACK,20,0.010526,0.132964,0.022222
attack_085,ATTACK,20,0.021053,0.349030,0.044444
attack_086,ATTACK,20,0.031579,0.664820,0.111111
attack_087,ATTACK,20,0.036842,0.426593,0.111111
attack_088,ATTACK,20,0.026316,0.459834,0.044444
attack_089,ATTACK,20,0.036842,0.426593,0.066667
attack_090,ATTACK,20,0.026316,0.354571,0.088889
attack_091,ATTACK,20,0.026316,0.249307,0.066667
attack_092,ATTACK,20,0.010526,0.132964,0.022222
attack_093,ATTACK,20,0.015789,0.166205,0.022222
attack_094,ATTACK,20,0.042105,2.343490,0.133333
attack_095,ATTACK,20,0.021053,0.443213,0.044444
attack_096,ATTACK,20,0.026316,0.354571,0.066667
attack_097,ATTACK,20,0.021053,0.337950,0.088889
attack_098,ATTACK,20,0.015789,0.193906,0.044444
attack_099,ATTACK,20,0.010526,0.166205,0.022222
